date_time,latitude,longitude,fix_quality,number_satellites,horiz_dilution_of_position,altitude,altitude_units,geoid_height,geoid_height_units,device_id,speed,measureland_qualifier_flag_overall
2017-01-01T00:00:00+00:00,-46.3770723978333,51.8116690953333,5,8,0.129,6.523,M,43.1,M,63,,2
2017-01-01T01:00:00+00:00,-46.3777516666667,51.808840000000004,1,13,0.8,39.9,M,,,64,0.3602427297129546,1
2017-01-01T02:00:00+00:00,-46.3785666666667,51.8097333333333,1,12,0.9,37.2,M,,,64,0.24852801298212765,1
2017-01-01T03:00:00+00:00,-46.3778,51.8118733333333,1,13,0.9,44.7,M,,,64,0.36024274967844794,1
2017-01-01T04:00:00+00:00,-46.3783283333333,51.812026666666696,1,16,0.7,43.6,M,,,64,0.6138743086326984,1
2017-01-01T05:00:00+00:00,-46.377873333333305,51.81204,1,14,0.9,45.5,M,,,64,0.2485311687065439,1
2017-01-01T06:00:00+00:00,-46.3778083333333,51.8118716666667,1,15,0.7,41.6,M,,,64,0.4376559365954153,1
2017-01-01T07:00:00+00:00,-46.37761500000001,51.811801666666696,1,14,0.7,44.4,M,,,64,0.24853233073377545,1
2017-01-01T08:00:00+00:00,-46.378105,51.8120483333333,1,12,1.1,40.1,M,,,64,0.4376551698140557,1
2017-01-01T09:00:00+00:00,-46.37901,51.811995,1,13,0.8,44.4,M,,,64,0.36024274967844794,1
2017-01-01T10:00:00+00:00,-46.3788033333333,51.8119316666667,1,14,0.8,40.6,M,,,64,0.7621449923390402,1
2017-01-01T11:00:00+00:00,-46.37923882800001,51.8119724908333,5,9,0.128,8.5,M,43.1,M,63,0.4537706681075922,1
2017-01-01T12:00:00+00:00,-46.3739466666667,51.903355,1,13,0.8,46.9,M,,,64,13.305490320091552,1
2017-01-01T13:00:00+00:00,-46.58031,51.8578066666667,1,14,0.9,42.8,M,,,64,12.024060053664206,1
2017-01-01T14:00:00+00:00,-46.6845183333333,51.8027816666667,1,15,0.8,41.7,M,,,64,3.1356728672614205,1
2017-01-01T15:00:00+00:00,-46.718035,51.863904999999995,1,16,0.8,41.0,M,,,64,13.689014499469755,1
2017-01-01T16:00:00+00:00,-46.794025,52.1913433333333,1,12,1.0,36.9,M,,,64,14.285810682990332,1
2017-01-01T17:00:00+00:00,-46.8686916666667,52.5211883333333,1,13,0.8,38.8,M,,,64,14.10000937136257,1
2017-01-01T18:00:00+00:00,-46.941805,52.85026,1,12,0.9,38.2,M,,,64,14.478220360074644,1
2017-01-01T19:00:00+00:00,-47.01372,53.17997,1,15,0.7,35.0,M,,,64,13.960773333699734,1
2017-01-01T20:00:00+00:00,-47.0859666666667,53.5079783333333,1,14,0.7,35.3,M,,,64,13.852460346755011,1
2017-01-01T21:00:00+00:00,-47.1577616666667,53.830438333333305,1,13,0.9,36.0,M,,,64,14.032311077042506,1
2017-01-01T22:00:00+00:00,-47.2327383333333,54.1562366666667,1,15,0.7,33.1,M,,,64,14.245492841519065,1
2017-01-01T23:00:00+00:00,-47.3042216666667,54.4839233333333,1,13,0.8,35.3,M,,,64,14.481478734509896,1
2017-01-02T00:00:00+00:00,-47.3755226135,54.810940043,5,7,0.128,1.93,M,40.7,M,63,13.39544329251034,1
2017-01-02T01:00:00+00:00,-47.448028333333305,55.1296116666667,1,13,0.8,33.6,M,,,64,13.943023066692454,1
2017-01-02T02:00:00+00:00,-47.520005,55.447175,1,14,0.8,37.4,M,,,64,14.176480539392989,1
2017-01-02T03:00:00+00:00,-47.589826666666696,55.7666966666667,1,15,0.8,37.2,M,,,64,13.137471975110845,1
2017-01-02T04:00:00+00:00,-47.6580666666667,56.08755,1,16,0.7,36.7,M,,,64,13.330279735077994,1
2017-01-02T05:00:00+00:00,-47.72772,56.409021666666696,1,13,0.9,38.0,M,,,64,14.039895159670406,1
2017-01-02T06:00:00+00:00,-47.800843333333304,56.7411866666667,1,14,0.8,38.0,M,,,64,14.876317800824525,1
2017-01-02T07:00:00+00:00,-47.8741583333333,57.0766116666667,1,14,0.8,37.0,M,,,64,14.205406460448373,1
2017-01-02T08:00:00+00:00,-47.94761,57.40945,1,11,1.3,35.6,M,,,64,14.081537792686946,1
2017-01-02T09:00:00+00:00,-48.020836666666696,57.74565,1,14,0.8,37.5,M,,,64,15.286804601683812,1
2017-01-02T10:00:00+00:00,-48.0952283333333,58.0935716666667,1,15,0.7,38.0,M,,,64,14.412519752402284,1
2017-01-02T11:00:00+00:00,-48.16957,58.4314666666667,1,15,0.8,37.5,M,,,64,14.392972789767914,1
2017-01-02T12:00:00+00:00,-48.23192,58.718545,1,16,0.7,37.3,M,,,64,14.701972789297919,1
2017-01-02T13:00:00+00:00,-48.3066083333333,59.054223333333304,1,16,0.8,34.0,M,,,64,13.883588152140955,1
2017-01-02T14:00:00+00:00,-48.3804166666667,59.397245,1,15,0.7,36.5,M,,,64,14.885515050106216,1
2017-01-02T15:00:00+00:00,-48.452826666666695,59.7387183333333,1,15,0.8,34.7,M,,,64,13.767081888181892,1
2017-01-02T16:00:00+00:00,-48.5264666666667,60.075665,1,13,0.9,34.2,M,,,64,14.504118926711955,1
2017-01-02T17:00:00+00:00,-48.5941,60.4163916666667,1,12,0.9,34.3,M,,,64,15.115323615602485,1
2017-01-02T18:00:00+00:00,-48.6508133333333,60.7626766666667,1,14,0.8,33.5,M,,,64,15.0357166459885,1
2017-01-02T19:00:00+00:00,-48.703443333333304,61.1050016666667,1,15,0.7,32.1,M,,,64,13.334056325364141,1
2017-01-02T20:00:00+00:00,-48.758445,61.4431583333333,1,16,0.7,33.2,M,,,64,14.059934924875664,1
2017-01-02T21:00:00+00:00,-48.81178,61.7795616666667,1,13,1.1,32.9,M,,,64,14.341930860129422,1
2017-01-02T22:00:00+00:00,-48.849835,62.117116666666696,1,15,0.8,31.8,M,,,64,14.701654102563387,1
2017-01-02T23:00:00+00:00,-48.8813583333333,62.447043333333305,1,13,0.8,33.8,M,,,64,13.740372414312999,1
2017-01-03T00:00:00+00:00,-48.9097918826667,62.7359687805,5,7,0.128,-1.39,M,37.88,M,63,10.613424782580472,1
2017-01-03T01:00:00+00:00,-48.9306683333333,62.97696,1,15,0.7,33.7,M,,,64,10.0257557984153,1
2017-01-03T02:00:00+00:00,-48.953185,63.2559866666667,1,15,0.7,35.2,M,,,64,13.253060115023036,1
2017-01-03T03:00:00+00:00,-49.025765,63.3608933333333,1,15,0.8,32.2,M,,,64,7.7540923745916785,1
2017-01-03T04:00:00+00:00,-49.135763231833295,63.2466638565,5,7,0.128,-2.55,M,38.03,M,63,7.211258480555421,1
2017-01-03T05:00:00+00:00,-49.2426866666667,63.1413383333333,1,13,1.0,34.1,M,,,64,11.457128300614276,1
2017-01-03T06:00:00+00:00,-49.346775,63.03200500000001,1,15,0.7,33.3,M,,,64,5.134837325817692,1
2017-01-03T07:00:00+00:00,-49.42975,62.9319933333333,1,14,0.7,33.6,M,,,64,1.6791604368395592,1
2017-01-03T08:00:00+00:00,-49.4902466666667,63.1774466666667,1,10,1.2,34.3,M,,,64,12.449293978198776,1
2017-01-03T09:00:00+00:00,-49.5399483333333,63.5152566666667,1,15,0.7,32.9,M,,,64,13.402459480798026,1
2017-01-03T10:00:00+00:00,-49.586325,63.85729,1,16,0.7,35.9,M,,,64,13.622095430564006,1
2017-01-03T11:00:00+00:00,-49.6208033333333,64.20194000000001,1,14,0.8,34.5,M,,,64,13.323375377134974,1
2017-01-03T12:00:00+00:00,-49.65443,64.5406783333333,1,15,0.7,34.9,M,,,64,13.850196502786668,1
2017-01-03T13:00:00+00:00,-49.7170283333333,64.85401,1,15,0.9,33.1,M,,,64,12.860166241946294,1
2017-01-03T14:00:00+00:00,-49.7437316666667,64.8392816666667,1,15,0.7,36.5,M,,,64,7.663999852718702,1
2017-01-03T15:00:00+00:00,-49.7413466666667,64.86918666666669,1,15,0.8,33.3,M,,,64,2.3557372853325744,1
2017-01-03T16:00:00+00:00,-49.741225,64.87426500000001,1,14,0.9,36.5,M,,,64,1.7660928536032845,1
2017-01-03T17:00:00+00:00,-49.733941666666695,64.8879583333333,1,13,0.9,35.6,M,,,64,2.88194195596079,1
2017-01-03T18:00:00+00:00,-49.767635,64.8727933333333,1,13,0.8,36.6,M,,,64,1.2865535946241755,1
2017-01-03T19:00:00+00:00,-49.816726666666696,64.97005,1,15,0.7,35.2,M,,,64,14.451815527599356,1
2017-01-03T20:00:00+00:00,-49.8858116666667,65.30139,1,14,0.8,33.9,M,,,64,13.810919522045872,1
2017-01-03T21:00:00+00:00,-49.9501616666667,65.64424,1,15,0.9,34.1,M,,,64,12.995974177189055,1
2017-01-03T22:00:00+00:00,-50.0107683333333,65.9743583333333,1,15,0.8,34.1,M,,,64,13.455631584484394,1
2017-01-03T23:00:00+00:00,-50.0768883333333,66.2995566666667,1,13,0.8,32.4,M,,,64,12.82400658576117,1
2017-01-04T00:00:00+00:00,-50.1429121175,66.634090042,5,7,0.128,-0.611,M,38.72,M,63,14.239205160643596,1
2017-01-04T01:00:00+00:00,-50.19422,66.9770266666667,1,17,0.7,32.8,M,,,64,13.18589510489499,1
2017-01-04T02:00:00+00:00,-50.250254999999996,67.3092383333333,1,14,0.8,32.8,M,,,64,12.518068657595466,1
2017-01-04T03:00:00+00:00,-50.322215,67.6349116666667,1,15,0.7,32.1,M,,,64,13.374516588468392,1
2017-01-04T04:00:00+00:00,-50.393886666666695,67.9610466666667,1,15,0.7,30.4,M,,,64,12.439483600249096,1
2017-01-04T05:00:00+00:00,-50.467433333333304,68.2862433333333,1,12,1.0,35.9,M,,,64,13.931486738529408,1
2017-01-04T06:00:00+00:00,-50.541125,68.6152433333333,1,13,0.9,31.6,M,,,64,13.912653675917769,1
2017-01-04T07:00:00+00:00,-50.623818333333304,68.93056999999999,1,14,0.8,32.0,M,,,64,14.090560923728633,1
2017-01-04T08:00:00+00:00,-50.6939633333333,69.2613966666667,1,10,1.2,34.2,M,,,64,13.052233197639492,1
2017-01-04T09:00:00+00:00,-50.7617933333333,69.59161999999999,1,16,0.7,31.6,M,,,64,14.110973834108195,1
2017-01-04T10:00:00+00:00,-50.7148983333333,69.9028033333333,1,16,0.7,30.2,M,,,64,13.484697442365219,1
2017-01-04T11:00:00+00:00,-50.60885,70.2114383333333,1,14,0.8,30.4,M,,,64,13.417635489657755,1
2017-01-04T12:00:00+00:00,-50.5043883333333,70.5104533333333,1,16,0.7,30.1,M,,,64,13.728510390215009,1
2017-01-04T13:00:00+00:00,-50.397683333333305,70.8076933333333,1,14,0.9,32.4,M,,,64,13.674584829534009,1
2017-01-04T14:00:00+00:00,-50.276656666666696,70.66324499999997,1,15,0.8,33.1,M,,,64,9.515738821336312,1
2017-01-04T15:00:00+00:00,-50.17287,70.48564499999998,1,15,0.8,33.1,M,,,64,6.963361935680741,1
2017-01-04T16:00:00+00:00,-50.0638383333333,70.2981783333333,1,13,1.0,32.3,M,,,64,7.785492420908543,1
2017-01-04T17:00:00+00:00,-50.0312266666667,70.54556,1,13,0.9,33.6,M,,,64,11.807362500895824,1
2017-01-04T18:00:00+00:00,-50.0027816666667,70.670475,1,14,0.7,31.6,M,,,64,2.025386171240002,1
2017-01-04T19:00:00+00:00,-49.9989516666667,70.64633,1,15,0.7,30.3,M,,,64,0.5867397264553167,1
2017-01-04T20:00:00+00:00,-49.991440000000004,70.6257833333333,1,13,0.8,28.2,M,,,64,1.2127440168328527,1
2017-01-04T21:00:00+00:00,-49.9721166666667,70.61921833333331,1,15,0.9,30.9,M,,,64,3.4265493980610264,1
2017-01-04T22:00:00+00:00,-49.8552783333333,70.77968666666669,1,14,0.8,30.6,M,,,64,11.286919028312926,1
2017-01-04T23:00:00+00:00,-49.716275,70.8363016666667,1,12,0.9,32.9,M,,,64,10.119486538407617,1
2017-01-05T00:00:00+00:00,-49.5893898645,70.574369049,5,10,0.128,2.592,M,38.8,M,63,12.549320190042234,1
2017-01-05T01:00:00+00:00,-49.4784059523333,70.3023725508333,5,9,0.128,1.722,M,38.84,M,63,9.460072938084824,1
2017-01-05T02:00:00+00:00,-49.39801352816672,70.121041727,5,7,0.129,1.314,M,38.84,M,63,2.867427711622703,1
2017-01-05T03:00:00+00:00,-49.363478333333305,70.0997416666667,1,14,0.9,31.4,M,,,64,5.5507826538245855,1
2017-01-05T04:00:00+00:00,-49.3623,70.09876,1,15,0.7,35.1,M,,,64,0.4299067264142559,1
2017-01-05T05:00:00+00:00,-49.3619916666667,70.09903,1,12,1.0,34.2,M,,,64,0.4299075125249525,1
2017-01-05T06:00:00+00:00,-49.36246,70.09889,1,12,0.9,35.3,M,,,64,0.42990631523627937,1
2017-01-05T07:00:00+00:00,-49.362133333333304,70.0993283333333,1,13,0.8,32.4,M,,,64,0.5915709083540546,1
2017-01-05T08:00:00+00:00,-49.3619966666667,70.09947,1,12,0.9,35.8,M,,,64,0.36024274967844794,1
2017-01-05T09:00:00+00:00,-49.36215,70.0994566666667,1,16,0.7,33.0,M,,,64,0.7577233113199086,1
2017-01-05T10:00:00+00:00,-49.36184,70.1,1,16,0.7,37.4,M,,,64,0.2346188129054519,1
2017-01-05T11:00:00+00:00,-49.3622766666667,70.09995,1,15,0.7,32.6,M,,,64,0.7204855008927032,1
2017-01-05T12:00:00+00:00,-49.3620266666667,70.1008416666667,1,15,0.7,33.6,M,,,64,0.4299074201047345,1
2017-01-05T13:00:00+00:00,-49.36145,70.1008133333333,1,17,0.7,34.9,M,,,64,0.4299089331002429,1
2017-01-05T14:00:00+00:00,-49.36163,70.1007883333333,1,14,0.8,34.9,M,,,64,0.7204854778555954,1
2017-01-05T15:00:00+00:00,-49.3617583333333,70.1008883333333,1,15,0.8,36.6,M,,,64,0.4299081302597552,1
2017-01-05T16:00:00+00:00,-49.36234,70.1007916666667,1,12,1.0,29.8,M,,,64,0.23461641332679306,1
2017-01-05T17:00:00+00:00,-49.3616916666667,70.1007966666667,1,14,0.8,32.5,M,,,64,0.4299083081865809,1
2017-01-05T18:00:00+00:00,-49.36186,70.1008266666667,1,14,0.7,32.0,M,,,64,0.7204854793914026,1
2017-01-05T19:00:00+00:00,-49.362255,70.10075,1,15,0.7,30.2,M,,,64,0.23461683087863444,1
2017-01-05T20:00:00+00:00,-49.361941666666695,70.1007633333333,1,14,0.8,33.6,M,,,64,0.7204854993568959,1
2017-01-05T21:00:00+00:00,-49.361352570833304,70.1010843673333,5,7,0.128,4058.0,M,38.8,M,63,0.5088449696211893,1
2017-01-05T22:00:00+00:00,-49.36192,70.1008166666667,1,14,0.8,33.4,M,,,64,0.4299077093108896,1
2017-01-05T23:00:00+00:00,-49.361979999999996,70.10077,1,13,0.8,32.7,M,,,64,0.3602427481426408,1
2017-01-06T00:00:00+00:00,-49.3620308556667,70.1010967651667,5,9,0.128,4058.0,M,38.8,M,63,0.37308410176105306,1
2017-01-06T01:00:00+00:00,-49.361863333333304,70.1007533333333,1,17,0.7,35.6,M,,,64,0.4299078444695084,1
2017-01-06T02:00:00+00:00,-49.3610562641667,70.10098601166669,5,7,0.128,4058.0,M,38.8,M,63,0.32128512544345633,1
2017-01-06T03:00:00+00:00,-49.36162,70.10079,1,14,0.9,30.9,M,,,64,0.7577240922485292,1
2017-01-06T04:00:00+00:00,-49.3615333333333,70.1007766666667,1,15,0.7,33.6,M,,,64,1.1059024249204918,1
2017-01-06T05:00:00+00:00,-49.36184,70.1023183333333,1,13,0.9,37.1,M,,,64,0.36024274967844794,1
2017-01-06T06:00:00+00:00,-49.3611083333333,70.1012716666667,1,12,0.9,34.0,M,,,64,0.2346222877612283,1
2017-01-06T07:00:00+00:00,-49.457209999999996,70.2522083333333,1,15,0.7,34.6,M,,,64,14.335199941012535,1
2017-01-06T08:00:00+00:00,-49.594120000000004,70.51912166666669,1,12,0.9,31.5,M,,,64,9.054374225741752,1
2017-01-06T09:00:00+00:00,-49.7412716666667,70.5153883333333,1,17,0.6,32.3,M,,,64,5.938688823319559,1
2017-01-06T10:00:00+00:00,-49.8115366666667,70.39603000000002,1,16,0.7,34.0,M,,,64,4.129620684217368,1
2017-01-06T11:00:00+00:00,-49.8807933333333,70.2758666666667,1,15,0.7,37.5,M,,,64,7.8239847019068565,1
2017-01-06T12:00:00+00:00,-49.954755,70.1413033333333,1,16,0.7,36.0,M,,,64,4.973196506717124,1
2017-01-06T13:00:00+00:00,-50.034535,69.9943483333333,1,17,0.7,32.8,M,,,64,7.8505302151085425,1
2017-01-06T14:00:00+00:00,-50.10548,69.8239383333333,1,14,0.8,32.6,M,,,64,7.3905456362699296,1
2017-01-06T15:00:00+00:00,-50.16069,69.62888000000001,1,15,0.8,33.6,M,,,64,9.012253569438595,1
2017-01-06T16:00:00+00:00,-50.214581666666696,69.4647933333333,1,13,0.9,32.6,M,,,64,12.625270686045384,1
2017-01-06T17:00:00+00:00,-50.273096666666696,69.79255,1,15,0.8,29.6,M,,,64,13.13781185875542,1
2017-01-06T18:00:00+00:00,-50.3153683333333,70.132255,1,14,0.7,33.0,M,,,64,14.739994069250034,1
2017-01-06T19:00:00+00:00,-50.3617133333333,70.48038000000003,1,15,0.7,30.3,M,,,64,14.251385427678322,1
2017-01-06T20:00:00+00:00,-50.4066783333333,70.83339000000002,1,13,0.8,31.3,M,,,64,13.394247968683008,1
2017-01-06T21:00:00+00:00,-50.44977,71.17883499999998,1,15,0.8,33.1,M,,,64,14.720440895838905,1
2017-01-06T22:00:00+00:00,-50.491434999999996,71.5318933333333,1,14,0.8,31.4,M,,,64,13.662047606301645,1
2017-01-06T23:00:00+00:00,-50.532406666666695,71.8814166666667,1,13,0.8,29.7,M,,,64,13.968621406101086,1
2017-01-07T00:00:00+00:00,-50.574864069499995,72.2349283218333,5,7,0.128,1.551,M,37.53,M,63,14.941253193678445,1
2017-01-07T01:00:00+00:00,-50.6449966666667,72.44581,1,17,0.7,33.8,M,,,64,12.218162975517625,1
2017-01-07T02:00:00+00:00,-50.8021333333333,72.26349,1,14,0.8,35.9,M,,,64,14.317266640276005,1
2017-01-07T03:00:00+00:00,-50.9644483333333,72.0777333333333,1,14,0.9,33.9,M,,,64,11.476420611845011,1
2017-01-07T04:00:00+00:00,-50.99388,72.04073000000002,1,15,0.7,35.1,M,,,64,0.7553207619242585,1
2017-01-07T05:00:00+00:00,-50.98891500000001,72.0346733333333,1,14,0.8,35.9,M,,,64,0.9759676564527796,1
2017-01-07T06:00:00+00:00,-50.98379,72.031065,1,12,0.9,35.5,M,,,64,0.7553355569648557,1
2017-01-07T07:00:00+00:00,-50.9778833333333,71.9911216666667,1,11,0.9,34.7,M,,,64,1.2770997088292295,1
2017-01-07T08:00:00+00:00,-50.97646500000001,72.0135166666667,1,12,0.9,34.1,M,,,64,2.8812654236900785,1
2017-01-07T09:00:00+00:00,-50.989806666666695,71.983115,1,15,0.7,33.2,M,,,64,13.017319815694632,1
2017-01-07T10:00:00+00:00,-51.1275816666667,71.8579083333333,1,15,0.7,36.0,M,,,64,1.9790156959080305,1
2017-01-07T11:00:00+00:00,-51.135626666666695,71.8367333333333,1,14,0.8,35.2,M,,,64,0.8505788069149016,1
2017-01-07T12:00:00+00:00,-51.1415216666667,71.7914266666667,1,16,0.7,34.9,M,,,64,1.8312501867815685,1
2017-01-07T13:00:00+00:00,-51.1487933333333,71.7472466666667,1,17,0.7,34.1,M,,,64,2.511751019708099,1
2017-01-07T14:00:00+00:00,-51.1497566666667,71.7842283333333,1,13,0.9,35.3,M,,,64,6.3682044598579335,1
2017-01-07T15:00:00+00:00,-51.132405,71.92251999999998,1,15,0.8,34.7,M,,,64,2.588939364094409,1
2017-01-07T16:00:00+00:00,-51.1388016666667,71.8801083333333,1,14,0.8,34.5,M,,,64,0.9893948992299916,1
2017-01-07T17:00:00+00:00,-51.1446216666667,71.83665,1,12,0.9,36.1,M,,,64,2.5515960144476977,1
2017-01-07T18:00:00+00:00,-51.2554933333333,71.902395,1,15,0.7,33.6,M,,,64,11.977251459918856,1
2017-01-07T19:00:00+00:00,-51.45247,72.07299,1,15,0.7,33.3,M,,,64,13.702939970087838,1
2017-01-07T20:00:00+00:00,-51.6470883333333,72.2580933333333,1,14,0.8,32.8,M,,,64,13.364117131485429,1
2017-01-07T21:00:00+00:00,-51.835505,72.4780733333333,1,15,0.7,32.0,M,,,64,13.726730152844741,1
2017-01-07T22:00:00+00:00,-52.014855,72.6986766666667,1,13,0.8,35.2,M,,,64,14.41080084846736,1
2017-01-07T23:00:00+00:00,-52.1939216666667,72.9244633333333,1,13,0.8,33.5,M,,,64,14.571382103788569,1
2017-01-08T00:00:00+00:00,-52.370598729333295,73.1701374848333,5,6,0.128,3.92,M,35.38,M,63,13.898449362253885,1
2017-01-08T01:00:00+00:00,-52.547444999999996,73.4186816666667,1,16,0.7,38.8,M,,,64,13.918936211190946,1
2017-01-08T02:00:00+00:00,-52.7397233333333,73.31438666666669,1,14,0.8,38.7,M,,,64,8.071054692827392,1
2017-01-08T03:00:00+00:00,-52.8317433333333,73.3697466666667,1,14,0.9,38.9,M,,,64,7.182233377422576,1
2017-01-08T04:00:00+00:00,-52.8333666666667,73.6134366666667,1,14,0.8,37.8,M,,,64,9.169033378819664,1
2017-01-08T05:00:00+00:00,-52.8333466666667,73.89886666666669,1,13,0.9,40.3,M,,,64,11.534676341586133,1
2017-01-08T06:00:00+00:00,-52.711690000000004,74.1341633333333,1,11,1.1,42.5,M,,,64,11.205977163073156,1
2017-01-08T07:00:00+00:00,-52.5642966666667,74.3296366666667,1,12,0.8,37.2,M,,,64,11.497857395829456,1
2017-01-08T08:00:00+00:00,-52.4240933333333,74.5338366666667,1,13,0.8,38.7,M,,,64,11.71727315667341,1
2017-01-08T09:00:00+00:00,-52.33674,74.6456733333333,1,14,0.8,40.0,M,,,64,2.8840866171573207,1
2017-01-08T10:00:00+00:00,-52.351695,74.60202833333331,1,16,0.7,37.7,M,,,64,2.2297030337041326,1
